cust_id	cust_name
c07639126	private customer
c07641959	lussier dale parizeau inc
c07649264	juan pablo, mazzini
c07649326	tzulo-tor
c07652479	sympatico hse
c07652523	sympatico hse
c07652568	sympatico hse
c07652581	sympatico hse
c07653901	private customer
c07656281	fibrestream, inc.
c07656396	fibrestream, inc.
c07660619	sympatico hse
c07662168	sympatico hse
c07662173	sympatico hse
c07662287	sympatico hse
c07662344	sympatico hse
c07662425	sympatico hse
c07662435	sympatico hse
c07662463	sympatico hse
c07662466	sympatico hse
c07664338	sympatico hse
c07664446	sympatico hse
c07664669	telus communications inc - ng9-1-1 service
c07665412	sympatico hse
c07665416	sympatico hse
c07665476	sympatico hse
c07665515	sympatico hse
c07665701	sympatico hse
c07666586	sympatico hse
c07667948	sympatico hse
c07667961	sympatico hse
c07667963	sympatico hse
c07667974	sympatico hse
c07668026	sympatico hse
c07668134	sympatico hse
c07668138	sympatico hse
c07669117	sympatico hse
c07669126	sympatico hse
c07669144	sympatico hse
c07669149	sympatico hse
c07669180	sympatico hse
c07669195	sympatico hse
c07669199	sympatico hse
c07669722	private customer
c07670139	sympatico hse
c07670161	sympatico hse
c07670185	sympatico hse
c07670331	sympatico hse
c07670359	sympatico hse
c07670360	sympatico hse
c07670462	sympatico hse
c07670489	sympatico hse
c07670556	sympatico hse
c07670564	sympatico hse
c07670576	sympatico hse
c07671602	sympatico hse
c07671719	sympatico hse
c07671737	sympatico hse
c07671758	sympatico hse
c07671795	sympatico hse
c07671840	sympatico hse
c07671892	sympatico hse
c07672802	sympatico hse
c07672995	sympatico hse
c07672999	sympatico hse
c07673119	sympatico hse
c07673164	sympatico hse
c07673192	sympatico hse
c07673197	sympatico hse
c07673251	sympatico hse
c07673398	sympatico hse
c07673468	sympatico hse
c07673470	sympatico hse
c07673525	sympatico hse
c07673526	sympatico hse
c07673589	sympatico hse
c07673669	sympatico hse
c07673715	sympatico hse
c07673760	sympatico hse
c07673773	sympatico hse
c07673774	sympatico hse
c07673855	sympatico hse
c07673860	sympatico hse
c07673904	sympatico hse
c07675073	sympatico hse
c07675095	sympatico hse
c07675112	sympatico hse
c07675124	sympatico hse
c07675164	sympatico hse
c07675229	sympatico hse
c07675267	sympatico hse
c07676198	sympatico hse
c07677383	sympatico hse
c07677416	sympatico hse
c07677464	sympatico hse
c07677482	sympatico hse
c07677511	sympatico hse
c07677528	sympatico hse
c07678800	sympatico hse
c07678835	sympatico hse
c07687475	sympatico hse
c07687718	sympatico hse
c07688643	sympatico hse
c07694715	sympatico hse
c07694896	groupe immobilier alliance
c07695494	sympatico hse
c07695526	sympatico hse
c07695606	sympatico hse
c07695622	sympatico hse
c07695630	telus communcations   inc
c07695636	sympatico hse
c07695909	sympatico hse
c07696313	private customer
c07698982	sympatico hse
c07699295	videotron ltee
c07699449	videotron ltee
c07699462	videotron ltee
c07699797	videotron ltee
c07699954	nakisa inc
c07700852	sympatico hse
c07700902	sympatico hse
c07701713	renouveau la fontaine inc
c07702462	sympatico hse
c07703673	videotron ltee
c07703727	videotron ltee
c07703744	videotron ltee
c07703772	videotron ltee
c07703775	videotron ltee
c07703780	videotron ltee
c07703798	sympatico hse
c07703813	sympatico hse
c07703836	sympatico hse
c07703842	videotron ltee
c07703850	videotron ltee
c07703873	sympatico hse
c07703874	sympatico hse
c07703876	sympatico hse
c07703885	sympatico hse
c07705715	sympatico hse
c07707242	mitchell, smith
c07712076	societe en commandite opitciwan telecom
c07712347	ubisoft (paris)
c07717746	hivelocity ventures corp
c07720705	private customer
c07724382	private customer
c07726386	spacex services, inc.
c07726391	spacex services, inc.
c07726426	spacex services, inc.
c07726428	spacex services, inc.
c07726433	spacex services, inc.
c07726449	spacex services, inc.
c07728121	private, network
c07728428	sympatico hse
c07739209	sympatico hse
c07745183	videotron ltee
c07747318	todo
c07750763	videotron ltee
c07751634	sympatico hse
c07753140	sympatico hse
c07755160	dependable mechanical systems inc
c07761179	mercer transportation co., inc
c07777814	sympatico hse
c07798089	sympatico hse
c07801595	sympatico hse
c07807578	web hosting canada
c07809379	sympatico hse
c07809403	sympatico hse
c07809445	sympatico hse
c07809457	sympatico hse
c07809489	sympatico hse
c07809491	sympatico hse
c07809494	sympatico hse
c07809585	sympatico hse
c07809729	sympatico hse
c07809741	sympatico hse
c07811258	bearcom canada corporation
c07813621	sympatico hse
c07813626	sympatico hse
c07813632	sympatico hse
c07813657	sympatico hse
c07813660	sympatico hse
c07813676	sympatico hse
c07813685	sympatico hse
c07813691	sympatico hse
c07813697	sympatico hse
c07813701	sympatico hse
c07813718	sympatico hse
c07815385	sympatico hse
c07815390	sympatico hse
c07815398	sympatico hse
c07815427	sympatico hse
c07815429	sympatico hse
c07819175	sympatico hse
c07819239	sympatico hse
c07819250	sympatico hse
c07819265	sympatico hse
c07819287	sympatico hse
c07824202	sympatico hse
c07827716	sympatico hse
c07827724	sympatico hse
c07827725	sympatico hse
c07827727	sympatico hse
c07827737	sympatico hse
c07827745	sympatico hse
c07827748	sympatico hse
c07832245	sympatico hse
c07832255	sympatico hse
c07832266	sympatico hse
c07832286	sympatico hse
c07832290	sympatico hse
c07835923	sympatico hse
c07835937	sympatico hse
c07835983	sympatico hse
c07835997	sympatico hse
c07836006	sympatico hse
c07836012	sympatico hse
c07847596	sympatico hse
c07850769	videotron ltee
c07855395	sympatico hse
c07857241	international back office resource group inc
c07871447	videotron ltee
c07872728	sympatico hse
c07872732	sympatico hse
c07872745	sympatico hse
c07872758	sympatico hse
c07882926	sympatico hse
c07883480	esko-graphics
c07889283	canadian imperial bank of commerce
c07892272	private customer
c07905220	sympatico hse
c07909091	sympatico hse
c07911528	spacex canada corp.
c07913715	sympatico hse
c07923396	sympatico hse
c07928927	telus-hsia-bnbybc01
c07929335	sympatico hse
c07936011	it7 networks inc
c07936013	it7 networks inc
c07953513	alhabib studios
c07953834	sympatico hse
c07955085	private customer
c07972118	telus-fibre-abfdbc01
c07972153	telus-fibre-abfdbc01
c07972163	telus-fibre-ardrab02
c07972218	telus-fibre-clgrab01
c07972338	telus-fibre-clgrab38
c07972348	telus-fibre-clgrab49
c07972403	telus-fibre-edtnabxe
c07972580	telus-fibre-kmlpbc01
c07972620	telus-fibre-lnglbc01
c07972686	telus-fibre-trvyab01
c07972695	telus-fibre-vancbc01
c07972720	telus-fibre-vancbc05
c07972757	telus-fibre-vancbc05
c07972824	telus-fibre-vancbc08
c07972908	telus-fibre-whrkbc01
c07972925	telus-fibre-whrkbc01
c07972926	telus-fibre-whrkbc01
c07977860	sympatico hse
c07978321	private customer
c07978809	evecs
c07979326	repvisor portfolio systems inc
c07983753	p & h milling group
c07984801	telus-hsia-clgrab38
c07984823	telus-hsia-vancbc01
c07984860	telus-hsia-kmlpbc02
c07984879	telus-hsia-argvbc01
c07984885	telus-hsia-srrybc02
c07984892	telus-hsia-pgrgbc01
c07991520	zombie software development
c07992989	sympatico hse
c07994383	sympatico hse
c07995877	2259857 ontario ltd
c07997141	sympatico hse
c08004668	globotech communications
c08008403	sympatico hse
c08009569	telus-dsl-clgrab33
c08009590	telus-dsl-edtnabzy
c08009602	telus-dsl-gdprab01
c08011487	private customer
c08012022	private customer
c08016061	telus-fibre-srrybc02
c08016104	telus-fibre-vancbc07
c08018826	telus-fibre-nvcrbc01
c08018828	telus-fibre-vancbc06
c08019058	telus-fibre-pntnbc02
c08019073	telus-fibre-vernbc01
c08019388	telus-dsl-clgrab22
c08019473	telus-dsl-ldysbc01
c08019512	telus-fibre-matnpqxq
c08019516	telus-dsl-htrvpqxq
c08019572	telus-dsl-ftmmab03
c08019580	telus-dsl-spgvab01
c07682711	sympatico hse
c07682729	sympatico hse
c07682732	sympatico hse
c07682760	sympatico hse
c07685307	sympatico hse
c07686336	sympatico hse
c07687401	sympatico hse
c07687419	sympatico hse
c07687456	sympatico hse
c07687468	sympatico hse
c07687501	sympatico hse
c07687516	sympatico hse
c07687541	sympatico hse
c07688490	sympatico hse
c07688491	sympatico hse
c07695513	sympatico hse
c07695519	sympatico hse
c07695600	sympatico hse
c07695624	sympatico hse
c07696416	sympatico hse
c07697626	sympatico hse
c07699203	videotron ltee
c07699623	videotron ltee
c07699796	videotron ltee
c07699826	videotron ltee
c07699829	videotron ltee
c07699831	videotron ltee
c07699913	videotron ltee
c07700614	sympatico hse
c07700846	sympatico hse
c07700847	sympatico hse
c07703693	videotron ltee
c07703703	videotron ltee
c07703809	sympatico hse
c07703824	videotron ltee
c07705690	sympatico hse
c07711506	sympatico hse
c07726438	spacex services, inc.
c07726477	spacex services, inc.
c07727194	sympatico hse
c07732416	sympatico hse
c07734752	private customer
c07735757	vpsroom
c07741220	sympatico hse
c07745785	a, khamaru
c07767397	sympatico hse
c07769560	sympatico hse
c07777999	sympatico hse
c07778090	private customer
c07798123	sympatico hse
c07798133	sympatico hse
c07807579	web hosting canada
c07809222	sympatico hse
c07809267	sympatico hse
c07809337	sympatico hse
c07809405	sympatico hse
c07809407	sympatico hse
c07809414	sympatico hse
c07809431	sympatico hse
c07809459	sympatico hse
c07809479	sympatico hse
c07809483	sympatico hse
c07809487	sympatico hse
c07809513	sympatico hse
c07809526	sympatico hse
c07809667	sympatico hse
c07809719	sympatico hse
c07811697	sympatico hse
c07812220	uniserve communications corp-vancbc01
c07813716	sympatico hse
c07813923	global net studio, s. de r.l. de c.v.
c07815382	sympatico hse
c07815388	sympatico hse
c07815392	sympatico hse
c07815443	sympatico hse
c07816646	sympatico hse
c07819195	sympatico hse
c07819266	sympatico hse
c07819284	sympatico hse
c07820116	sympatico hse
c07820143	sympatico hse
c07821363	ovh
c07827704	sympatico hse
c07827713	sympatico hse
c07827775	sympatico hse
c07827787	sympatico hse
c07827811	sympatico hse
c07832275	sympatico hse
c07832323	sympatico hse
c07835938	sympatico hse
c07835941	sympatico hse
c07835994	sympatico hse
c07836031	sympatico hse
c07836049	sympatico hse
c07843920	sympatico hse
c07848530	sympatico hse
c07849790	sympatico hse
c07855408	sympatico hse
c07855431	sympatico hse
c07855436	sympatico hse
c07861020	1358641 alberta ltd
c07861643	melanie, kroeger
c07867851	sympatico hse
c07870541	village of alert bay
c07871331	private customer
c07872643	ubisoft (paris)
c07872727	sympatico hse
c07872761	sympatico hse
c07877490	protraderbot, robo
c07881097	sympatico hse
c07890996	interdotnet argentina sa
c07892250	kaufmann dockrill & associates professional corporation
c07896669	schneider electric canada inc.
c07896898	sympatico hse
c07898576	globotech communications
c07900053	schlegel villages inc
c07902868	intermediate capital group plc
c07908045	sympatico hse
c07910093	spacex canada corp.
c07911526	spacex canada corp.
c07911965	prometheus group
c07922418	sympatico hse
c07922451	financial services regulatory authority of ontario
c07923527	sympatico hse
c07926050	sympatico hse
c07927544	sympatico hse
c07929600	private customer
c07932609	private customer
c07949655	netcom business it solutions
c07962608	telus-hsia-vancbc01
c07970452	web hosting canada
c07972158	telus-fibre-abfdbc01
c07972212	telus-fibre-clgrab01
c07972262	telus-fibre-clgrab10
c07972341	telus-fibre-clgrab49
c07972419	telus-fibre-edtnabxe
c07972422	telus-fibre-edtnabxe
c07972433	telus-fibre-edtnabxj
c07972435	telus-fibre-edtnabxj
c07972483	telus-fibre-edtnabxy
c07972516	telus-fibre-gdvapqxq
c07972536	telus-fibre-klwnbc02
c07972543	telus-fibre-klwnbc02
c07972630	telus-fibre-mtjlpqxq
c07972631	telus-fibre-nwmrbc01
c07972639	telus-fibre-nwmrbc01
c07972673	telus-fibre-rtldbc01
c07972709	telus-fibre-vancbc01
c07972783	telus-fibre-vancbc07
c07972797	telus-fibre-vancbc07
c07972813	telus-fibre-vancbc08
c07972845	telus-fibre-vancbc08
c07972874	telus-fibre-vctabc01
c07972877	telus-fibre-vctabc01
c07972885	telus-fibre-vctabc01
c07974280	canadian imperial bank of commerce
c07978268	interdotnet argentina sa
c07979448	virtually managed it solutions llc
c07980976	sympatico hse
c07983307	hosting now, net ltda
c07984479	sympatico hse
c07984877	telus-hsia-nwmrbc01
c07984884	telus-hsia-srrybc02
c07984932	telus-fibre-edtnabxe
c07991276	telus-hsia-wllkbc01
c07991477	telus-fibre-edtnabxl
c07991521	sympatico hse
c07994125	dmytro, ahrefs pte ltd
c08006728	sympatico hse
c08007714	cloud web manage
c08009568	telus-dsl-clgrab33
c08009586	telus-fibre-edtnabxe
c08009702	telus-fibre-pgrgbc01
c08010885	telus-hsia-clgrab38
c08011393	sympatico hse
c08014071	morroco
c08015729	telus-fibre-okmsbc01
c08015730	telus-fibre-okmsbc01
c08016078	telus-fibre-vancbc05
c08016101	telus-fibre-vancbc07
c08017031	telus-hsia-sqmsbc01
c08019044	telus-fibre-gdprab01
c08019076	telus-fibre-rmkipqxa
c08019117	telus-fibre-sgbcpqxq
c08019413	telus-dsl-edtnabxy
c08019453	telus-dsl-abfdbc01
c08019459	telus-fibre-abfdbc01
c08019586	telus-fibre-stplab01
c08019587	telus-dsl-stplab01
c08019588	telus-fibre-clgrab15
c08019590	telus-dsl-clgrab15
c07673113	sympatico hse
c07673205	sympatico hse
c07673306	sympatico hse
c07673316	sympatico hse
c07673377	sympatico hse
c07673393	sympatico hse
c07673432	sympatico hse
c07673550	sympatico hse
c07673590	sympatico hse
c07673703	sympatico hse
c07673722	sympatico hse
c07673806	sympatico hse
c07673824	sympatico hse
c07673844	sympatico hse
c07673867	sympatico hse
c07673889	sympatico hse
c07675032	sympatico hse
c07675140	sympatico hse
c07675163	sympatico hse
c07675166	sympatico hse
c07675184	sympatico hse
c07675207	sympatico hse
c07675261	sympatico hse
c07675424	growsafesystemsltd.
c07676995	sympatico hse
c07677332	sympatico hse
c07677399	sympatico hse
c07677444	sympatico hse
c07677513	sympatico hse
c07677517	sympatico hse
c07677529	sympatico hse
c07677534	sympatico hse
c07677575	sympatico hse
c07678778	sympatico hse
c07678818	sympatico hse
c07681102	groupe technologies desjardins inc
c07681900	sympatico hse
c07682131	freedar.uk
c07682357	sympatico hse
c07682374	sympatico hse
c07682390	sympatico hse
c07682417	sympatico hse
c07682487	sympatico hse
c07682521	sympatico hse
c07682616	sympatico hse
c07682666	sympatico hse
c07682667	sympatico hse
c07682712	sympatico hse
c07682716	sympatico hse
c07682722	sympatico hse
c07682744	sympatico hse
c07682787	sympatico hse
c07685279	sympatico hse
c07686109	halcyon digital media design inc.
c07686341	sympatico hse
c07687075	private customer
c07687373	sympatico hse
c07687380	sympatico hse
c07687388	sympatico hse
c07687413	sympatico hse
c07687421	sympatico hse
c07687428	sympatico hse
c07687443	sympatico hse
c07687450	sympatico hse
c07687451	sympatico hse
c07687459	sympatico hse
c07688634	sympatico hse
c07688652	sympatico hse
c07692592	sympatico hse
c07693905	626tb solutions limited
c07696431	sympatico hse
c07697169	ctbc bank corp canada
c07699373	videotron ltee
c07699442	videotron ltee
c07699628	videotron ltee
c07700855	sympatico hse
c07700866	sympatico hse
c07700889	sympatico hse
c07700890	sympatico hse
c07700901	sympatico hse
c07702468	sympatico hse
c07703689	videotron ltee
c07703712	videotron ltee
c07703722	videotron ltee
c07703745	videotron ltee
c07703748	videotron ltee
c07703758	videotron ltee
c07703785	videotron ltee
c07703856	sympatico hse
c07703867	sympatico hse
c07703880	sympatico hse
c07703891	sympatico hse
c07703896	sympatico hse
c07705411	sympatico hse
c07705511	sympatico hse
c07705549	sympatico hse
c07705795	sympatico hse
c07726429	spacex canada corp.
c07726435	spacex services, inc.
c07726440	spacex services, inc.
c07726446	spacex services, inc.
c07726460	spacex services, inc.
c07727067	tanguy, charlebois
c07727208	sympatico hse
c07737539	sympatico hse
c07738159	ebox inc.
c07739918	uline canada corporation
c07743327	private customer
c07745186	videotron ltee
c07748819	private customer
c07755299	sympatico hse
c07798078	sympatico hse
c07798086	sympatico hse
c07798126	sympatico hse
c07798130	sympatico hse
c07798132	sympatico hse
c07798135	sympatico hse
c07802027	telus-hsia-vancbc05
c07807898	groupe technologies desjardins inc
c07809256	sympatico hse
c07809276	sympatico hse
c07809429	sympatico hse
c07809434	sympatico hse
c07809461	sympatico hse
c07809536	sympatico hse
c07809582	sympatico hse
c07809625	sympatico hse
c07809708	sympatico hse
c07809724	sympatico hse
c07809752	sympatico hse
c07811695	aecon construction group inc 347299
c07813580	sympatico hse
c07813610	sympatico hse
c07813616	sympatico hse
c07813641	sympatico hse
